filepath,superclass,class
../archive (2)/train/volleyball/038.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/025.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7664.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/119.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/027.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/089.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/010.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/059.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/079.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/106.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/102.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_3724.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/134.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/048.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/069.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_3658.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/084.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_6417.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7706.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_8886.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/121.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_3982.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/042.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/135.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/076.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/096.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7615.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_2051.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_9203.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_965.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_3692.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/088.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7118.jpg,court ball sports,volleyball
../archive (2)/test/volleyball/2.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_3202.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_5601.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_9407.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/023.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_5506.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/032.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/002.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_799.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/057.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_8134.jpg,court ball sports,volleyball
../archive (2)/valid/volleyball/1.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_1950.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/018.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/021.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/100.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_6305.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/030.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/138.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_2076.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/068.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/125.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_1058.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/014.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/120.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/061.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/087.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_8998.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/028.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/132.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/052.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_6618.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7411.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_1402.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/136.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/104.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7844.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_1295.jpg,court ball sports,volleyball
../archive (2)/valid/volleyball/5.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/090.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/122.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/044.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/022.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_5850.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_9397.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/060.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/107.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_8798.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/139.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/070.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_975.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/066.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/141.jpg,court ball sports,volleyball
../archive (2)/valid/volleyball/2.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_8753.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/029.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7072.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_890.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/101.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_8459.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/072.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/112.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_2215.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/075.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/117.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/020.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/063.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_4926.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_6788.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_8846.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/082.jpg,court ball sports,volleyball
../archive (1)/train/ampute football/Image_8574.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/060.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/008.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_7347.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_8776.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_2686.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_1272.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_6917.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/029.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/066.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/075.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_9314.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/086.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_5661.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/109.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/037.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/073.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_2702.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_2664.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/017.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/021.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/014.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/033.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/007.jpg,field & team ball sports,unknown
../archive (2)/valid/ampute football/2.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/069.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_4540.jpg,field & team ball sports,unknown
../archive (2)/train/ampute football/030.jpg,field & team ball sports,unknown
../archive (1)/train/ampute football/Image_3633.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/091.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/062.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/106.jpg,field & team ball sports,ampute football
../archive (2)/test/ampute football/5.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/043.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/046.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/026.jpg,field & team ball sports,ampute football
../archive (2)/test/ampute football/2.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/022.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/034.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_9467.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/018.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/036.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_2617.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_3387.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/047.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/002.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/035.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/048.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/038.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_6424.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/068.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/072.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/016.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_8787.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/032.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_904.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_8881.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/089.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_1773.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/041.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/100.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_512.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/094.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/015.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_610.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/071.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/052.jpg,field & team ball sports,ampute football
../archive (2)/train/ampute football/049.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_4713.jpg,field & team ball sports,ampute football
../archive (1)/train/ampute football/Image_3557.jpg,field & team ball sports,ampute football
